,Match_Id,cum_run_conceded,cum_ball_thrown,cum_wicket,Player_Id
3668,548369,963,954,35.0,201
3716,548373,980,978,35.0,201
3749,548376,1006,1002,35.0,201
3843,548384,1033,1026,35.0,201
3851,548385,1051,1044,35.0,201
3866,548386,1073,1068,35.0,201
3922,598007,1114,1092,35.0,201
3978,598012,1135,1116,35.0,201
4036,598017,1157,1134,35.0,201
4070,598020,1184,1159,35.0,201
4128,598025,1208,1183,35.0,201
4151,598027,1226,1207,35.0,201
4194,598031,1247,1231,35.0,201
4243,598035,1267,1255,37.0,201
4289,598039,1288,1279,38.0,201
4336,598043,1314,1297,38.0,201
4373,598046,1334,1309,38.0,201
4430,598051,1367,1333,39.0,201
4491,598056,1378,1345,40.0,201
4573,598063,1401,1369,41.0,201
4625,598067,1424,1375,41.0,201
4694,598073,1443,1399,43.0,201
4719,598075,1464,1411,43.0,201
4754,598078,1481,1423,43.0,201
4788,729288,1503,1441,43.0,201
4846,729298,1544,1465,45.0,201
4871,729302,1547,1477,47.0,201
4908,729308,1574,1500,48.0,201
4952,729316,1594,1524,48.0,201
4999,733976,1611,1548,48.0,201
5055,733986,1632,1572,49.0,201
5090,733992,1661,1596,50.0,201
5138,734000,1699,1608,50.0,201
5183,734008,1729,1632,53.0,201
5242,734018,1768,1656,54.0,201
5300,734028,1784,1680,56.0,201
5334,734034,1808,1704,56.0,201
5369,734040,1837,1728,56.0,201
5425,734050,1870,1752,57.0,201
5433,734052,1896,1776,58.0,201
5469,829712,1940,1800,59.0,201
5492,829716,1965,1824,60.0,201
5603,829734,1987,1848,61.0,201
5636,829740,2000,1854,61.0,201
5699,829750,2021,1866,61.0,201
5744,829758,2038,1872,61.0,201
5798,829770,2052,1896,63.0,201
5938,829794,2057,1908,65.0,201
6009,829806,2074,1932,67.0,201
6053,829814,2098,1956,67.0,201
6101,829822,2112,1980,68.0,201
6122,829826,2134,1998,68.0,201
6137,829828,2147,2022,69.0,201
6147,980906,2168,2034,69.0,201
6206,980916,2175,2040,70.0,201
6249,980924,2201,2064,70.0,201
6323,980936,2228,2088,70.0,201
6370,980944,2250,2106,70.0,201
6395,980948,2271,2118,70.0,201
6435,980954,2285,2142,71.0,201
6477,980962,2322,2166,71.0,201
6527,980970,2343,2184,72.0,201
6552,980974,2377,2208,72.0,201
6614,980984,2384,2214,72.0,201
6674,980994,2400,2238,73.0,201
6722,981002,2430,2250,75.0,201
6768,981010,2453,2274,75.0,201
1359,392241,0,0,0.0,206
1405,419111,32,18,0.0,206
1455,419115,67,42,1.0,206
1537,419122,83,48,1.0,206
1687,419135,95,54,2.0,206
1750,419140,125,72,4.0,206
1789,419143,143,90,6.0,206
1414,419112,0,0,0.0,209
1837,419147,51,18,1.0,209
1888,419151,56,24,1.0,209
2069,419166,70,36,1.0,209
2276,501215,81,48,2.0,209
2398,501226,92,54,2.0,209
2437,501229,105,60,2.0,209
2519,501236,117,72,2.0,209
3979,598012,122,79,2.0,209
4374,598046,137,85,2.0,209
4503,598057,163,97,2.0,209
6371,980944,173,103,2.0,209
6417,980952,193,121,3.0,209
6832,981020,223,133,3.0,209
1415,419112,0,0,0.0,210
1596,419127,43,24,0.0,210
1629,419130,81,48,0.0,210
1688,419135,104,72,1.0,210
1713,419137,128,90,1.0,210
1790,419143,157,108,1.0,210
1838,419147,185,132,3.0,210
1889,419151,210,150,3.0,210
2021,419162,223,162,3.0,210
2070,419166,244,186,4.0,210
2176,501207,270,204,4.0,210
2227,501211,296,222,5.0,210
2303,501217,327,246,5.0,210
2385,501225,360,264,7.0,210
2679,501249,384,276,8.0,210
2915,501269,424,300,9.0,210
3993,598013,448,312,9.0,210
4480,598055,480,332,9.0,210
1416,419112,0,0,0.0,211
1464,419116,27,12,0.0,211
1639,419131,29,13,0.0,211
1775,419142,45,19,0.0,211
1938,419155,63,31,0.0,211
2312,501218,69,37,0.0,211
2721,501253,80,43,0.0,211
3526,548357,91,49,0.0,211
3610,548364,104,67,0.0,211
3691,548371,116,79,0.0,211
1417,419112,0,0,0.0,213
1465,419116,41,24,2.0,213
713,392188,0,0,0.0,215
753,392191,19,6,0.0,215
802,392196,39,18,0.0,215
838,392200,70,42,4.0,215
902,392205,91,66,7.0,215
952,392209,110,90,9.0,215
993,392212,146,114,13.0,215
1033,392215,179,138,14.0,215
1082,392219,223,156,14.0,215
1430,419113,241,168,14.0,215
1480,419117,271,192,15.0,215
1456,419115,0,0,0.0,217
1493,419118,15,13,0.0,217
1525,419121,27,31,3.0,217
1585,419126,41,37,3.0,217
2045,419164,42,38,3.0,217
928,392207,0,0,0.0,218
979,392211,8,12,0.0,218
1020,392214,26,30,2.0,218
1083,392219,35,42,3.0,218
1122,392222,45,54,3.0,218
1208,392229,57,66,3.0,218
1246,392232,78,78,4.0,218
1298,392236,107,96,5.0,218
1457,419115,136,114,5.0,218
1607,419128,175,125,5.0,218
1776,419142,194,149,5.0,218
1839,419147,239,173,5.0,218
1902,419152,259,191,6.0,218
2046,419164,271,197,6.0,218
1443,419114,0,0,0.0,219
1494,419118,0,0,0.0,220
1549,419123,33,24,0.0,220
1597,419127,65,48,2.0,220
1654,419132,96,66,2.0,220
1751,419140,120,90,4.0,220
1802,419144,148,114,5.0,220
2031,419163,180,138,6.0,220
2071,419166,200,162,7.0,220
1503,419119,0,0,0.0,221
1562,419124,24,24,1.0,221
1689,419135,48,36,1.0,221
1714,419137,68,48,2.0,221
1791,419143,88,60,2.0,221
1840,419147,114,84,4.0,221
1890,419151,141,108,6.0,221
1939,419155,150,114,7.0,221
1960,419157,169,126,8.0,221
2022,419162,184,150,8.0,221
2086,419167,212,174,11.0,221
2119,419170,229,198,14.0,221
2165,501206,274,222,15.0,221
2212,501210,292,240,15.0,221
2277,501215,317,264,17.0,221
2358,501223,360,282,17.0,221
2399,501226,373,288,17.0,221
2438,501229,403,312,18.0,221
2520,501236,423,324,19.0,221
2592,501242,439,336,19.0,221
2639,501246,457,354,20.0,221
2704,501251,493,378,21.0,221
2761,501256,517,393,23.0,221
2822,501261,528,405,23.0,221
2903,501268,538,417,24.0,221
2943,501272,557,429,24.0,221
2970,501274,580,441,24.0,221
2980,501275,611,459,24.0,221
3005,548311,635,477,25.0,221
3027,548313,650,501,27.0,221
3101,548319,679,527,27.0,221
3136,548322,710,553,27.0,221
3229,548330,752,579,27.0,221
3333,548339,755,587,27.0,221
3377,548344,769,611,27.0,221
3401,548347,796,629,27.0,221
3625,548365,818,636,27.0,221
3658,548368,850,655,27.0,221
3706,548372,878,680,27.0,221
3739,548375,895,701,27.0,221
3817,548382,912,722,27.0,221
3844,548384,938,743,27.0,221
3888,598004,964,761,27.0,221
3923,598007,979,767,27.0,221
3968,598011,1016,794,27.0,221
4024,598016,1049,820,27.0,221
4113,598024,1067,839,27.0,221
4174,598029,1089,853,27.0,221
4232,598034,1100,859,27.0,221
4278,598038,1114,871,27.0,221
4327,598042,1133,883,27.0,221
4601,598065,1148,889,27.0,221
4672,598071,1158,895,27.0,221
4720,598075,1180,907,28.0,221
4741,598077,1208,925,29.0,221
4755,598078,1214,931,31.0,221
4768,729284,1248,955,32.0,221
4909,729308,1267,967,32.0,221
4990,729322,1277,973,32.0,221
5010,733978,1313,997,32.0,221
5068,733988,1345,1012,32.0,221
5139,734000,1382,1036,32.0,221
5177,734006,1424,1051,33.0,221
5219,734014,1445,1063,33.0,221
5266,734022,1452,1069,33.0,221
5344,734036,1463,1075,33.0,221
5402,734046,1467,1081,33.0,221
5426,734050,1500,1099,34.0,221
5526,829722,1510,1105,34.0,221
5604,829734,1521,1111,34.0,221
5648,829742,1547,1121,35.0,221
5711,829752,1556,1127,35.0,221
5853,829780,1581,1139,35.0,221
6031,829810,1588,1145,35.0,221
6090,829820,1594,1151,36.0,221
6102,829822,1608,1163,37.0,221
6334,980938,1630,1181,37.0,221
6380,980946,1641,1187,37.0,221
6574,980978,1666,1199,37.0,221
6622,980986,1689,1211,37.0,221
1466,419116,0,0,0.0,222
1504,419119,28,24,0.0,222
1571,419125,72,48,2.0,222
1736,419139,92,60,3.0,222
1961,419157,129,84,4.0,222
2130,501203,143,90,4.0,222
2653,501247,172,108,4.0,222
4254,598036,185,114,4.0,222
6169,980910,203,126,5.0,222
714,392188,0,0,0.0,223
776,392194,24,18,0.0,223
827,392199,56,42,0.0,223
877,392203,80,66,1.0,223
916,392206,103,87,1.0,223
980,392211,119,111,3.0,223
1044,392216,146,135,6.0,223
1095,392220,195,159,6.0,223
1144,392224,228,183,8.0,223
1196,392228,243,207,10.0,223
1285,392235,274,231,11.0,223
1345,392240,307,255,12.0,223
1370,392242,334,279,15.0,223
1431,419113,372,297,15.0,223
1467,419116,384,321,17.0,223
1505,419119,411,345,18.0,223
1526,419121,446,369,18.0,223
1572,419125,464,393,19.0,223
1665,419133,503,417,20.0,223
1700,419136,534,441,20.0,223
1996,419160,549,460,21.0,223
2055,419165,574,479,22.0,223
2154,501205,596,503,22.0,223
2213,501210,627,521,23.0,223
3924,598007,627,527,24.0,223
3980,598012,645,551,24.0,223
4037,598017,662,574,24.0,223
4071,598020,691,600,24.0,223
4290,598039,732,625,24.0,223
1514,419120,0,0,0.0,226
1640,419131,24,16,0.0,226
1676,419134,59,40,2.0,226
1737,419139,108,58,2.0,226
1777,419142,144,82,5.0,226
4396,598048,185,94,5.0,226
1481,419117,0,0,0.0,228
1538,419122,37,18,1.0,228
1766,419141,56,30,2.0,228
1852,419148,82,54,3.0,228
2558,501239,94,60,3.0,228
2593,501242,103,72,3.0,228
2762,501256,125,96,4.0,228
2797,501259,140,108,5.0,228
3040,548314,172,132,7.0,228
3089,548318,194,158,7.0,228
3415,548348,234,174,7.0,228
4504,598057,245,180,7.0,228
5690,829748,266,204,8.0,228
5892,829786,280,210,8.0,228
5995,829804,303,234,9.0,228
6273,980928,316,246,11.0,228
6313,980934,356,270,11.0,228
6396,980948,366,282,12.0,228
6833,981020,383,288,12.0,228
6848,981022,399,300,12.0,228
6858,981024,420,318,13.0,228
1853,419148,0,0,0.0,229
2032,419163,6,6,0.0,229
1550,419123,0,0,0.0,230
1616,419129,5,6,0.0,230
1641,419131,17,18,0.0,230
1677,419134,26,30,0.0,230
1738,419139,34,36,0.0,230
1986,419159,43,42,0.0,230
2033,419163,60,48,0.0,230
1527,419121,0,0,0.0,232
1573,419125,38,24,1.0,232
1666,419133,74,48,1.0,232
1701,419136,101,72,2.0,232
1739,419139,128,96,4.0,232
1997,419160,149,114,4.0,232
2056,419165,160,120,4.0,232
2166,501206,184,144,6.0,232
2313,501218,200,156,6.0,232
2472,501232,236,180,6.0,232
2509,501235,273,204,6.0,232
2546,501238,302,228,8.0,232
2605,501243,330,246,8.0,232
3017,548312,353,252,8.0,232
3052,548315,362,264,10.0,232
3126,548321,370,276,10.0,232
3184,548326,392,296,10.0,232
3230,548330,422,317,10.0,232
3322,548338,431,342,10.0,232
3366,548342,460,366,10.0,232
3402,548347,500,390,10.0,232
3437,548350,535,415,10.0,232
3487,548354,569,440,10.0,232
3587,548362,596,465,10.0,232
3669,548369,623,492,10.0,232
3725,548374,646,511,10.0,232
3759,548377,666,536,10.0,232
3782,548379,706,562,10.0,232
3829,548383,725,586,10.0,232
3852,548385,761,611,10.0,232
3878,598003,788,635,10.0,232
3910,598006,809,655,10.0,232
3969,598011,833,679,10.0,232
4013,598015,858,700,10.0,232
4094,598022,890,718,10.0,232
4129,598025,927,748,10.0,232
4175,598029,959,773,10.0,232
4221,598033,989,798,10.0,232
4301,598040,1027,822,10.0,232
4363,598045,1051,846,12.0,232
4410,598049,1087,870,14.0,232
4465,598054,1114,887,14.0,232
4527,598059,1142,905,14.0,232
4589,598064,1207,929,14.0,232
4626,598067,1226,947,14.0,232
4684,598072,1252,971,16.0,232
4885,729304,1304,995,17.0,232
4928,729312,1344,1019,18.0,232
5043,733984,1372,1043,18.0,232
5079,733990,1403,1061,18.0,232
5148,734002,1429,1085,19.0,232
5220,734014,1463,1109,20.0,232
5256,734020,1487,1127,20.0,232
5301,734028,1513,1151,23.0,232
5323,734032,1542,1175,23.0,232
5380,734042,1587,1199,24.0,232
5411,734048,1619,1217,24.0,232
5445,734054,1632,1241,27.0,232
5458,829710,1671,1265,28.0,232
5564,829728,1707,1283,28.0,232
5624,829738,1723,1295,29.0,232
5662,829744,1756,1319,32.0,232
5691,829748,1774,1343,34.0,232
5782,829766,1814,1367,35.0,232
5799,829770,1843,1391,35.0,232
5828,829776,1879,1415,35.0,232
5893,829786,1910,1427,35.0,232
5947,829796,1944,1451,37.0,232
6032,829810,1980,1475,37.0,232
6067,829816,2017,1493,37.0,232
6157,980908,2053,1517,38.0,232
6227,980920,2074,1535,38.0,232
6284,980930,2102,1559,41.0,232
6372,980944,2119,1577,42.0,232
6418,980952,2135,1589,43.0,232
6443,980956,2154,1601,44.0,232
6489,980964,2187,1619,47.0,232
6512,980968,2243,1643,48.0,232
6590,980980,2269,1661,48.0,232
1586,419126,0,0,0.0,233
1617,419129,26,29,4.0,233
1803,419144,51,53,4.0,233
1854,419148,87,77,5.0,233
1926,419154,110,89,5.0,233
2007,419161,121,101,6.0,233
2047,419164,153,125,7.0,233
3388,548346,196,149,8.0,233
3611,548364,230,176,8.0,233
5821,829774,259,200,8.0,233
1539,419122,0,0,0.0,234
1587,419126,39,24,1.0,234
1618,419129,64,42,1.0,234
1655,419132,113,66,2.0,234
1715,419137,136,84,4.0,234
1767,419141,163,108,5.0,234
1804,419144,184,120,6.0,234
2008,419161,219,138,6.0,234
2428,501228,255,162,6.0,234
2722,501253,301,186,6.0,234
2763,501256,321,204,8.0,234
2798,501259,338,216,9.0,234
2832,501262,372,240,10.0,234
2865,501265,411,264,12.0,234
1574,419125,0,0,0.0,235
1642,419131,42,24,2.0,235
1792,419143,72,46,2.0,235
2009,419161,96,64,3.0,235
2057,419165,114,82,4.0,235
2107,419169,143,106,4.0,235
2177,501207,167,124,5.0,235
2240,501212,179,136,5.0,235
2314,501218,197,160,6.0,235
2359,501223,226,184,7.0,235
2458,501231,240,202,8.0,235
2482,501233,267,226,9.0,235
2530,501237,294,250,9.0,235
2567,501240,321,274,11.0,235
2640,501246,334,298,14.0,235
2723,501253,341,322,16.0,235
2747,501255,358,346,18.0,235
2854,501264,382,370,19.0,235
2888,501267,407,394,21.0,235
2920,501270,436,418,21.0,235
3028,548313,440,424,21.0,235
3090,548318,455,449,21.0,235
3161,548324,489,473,21.0,235
3198,548327,506,491,21.0,235
3252,548332,522,509,21.0,235
3285,548335,557,521,21.0,235
3323,548338,585,545,21.0,235
3367,548342,605,557,21.0,235
3389,548346,638,581,21.0,235
3644,548367,677,605,21.0,235
3679,548370,707,630,21.0,235
3900,598005,738,648,21.0,235
3933,598008,759,672,21.0,235
4001,598014,779,690,21.0,235
4025,598016,795,714,21.0,235
4072,598020,822,738,21.0,235
4105,598023,846,762,21.0,235
4185,598030,867,786,21.0,235
4302,598040,895,804,21.0,235
4337,598043,918,822,22.0,235
4389,598047,945,846,23.0,235
4440,598052,981,870,23.0,235
4776,729286,1019,894,23.0,235
5020,733980,1052,912,24.0,235
1418,419112,0,0,0.0,238
1468,419116,46,24,1.0,238
1551,419123,72,48,1.0,238
1619,419129,101,72,1.0,238
1643,419131,123,91,4.0,238
1678,419134,145,115,7.0,238
1740,419139,167,139,9.0,238
1778,419142,220,163,10.0,238
2203,501209,264,187,10.0,238
2328,501219,304,211,12.0,238
2386,501225,333,234,13.0,238
2841,501263,355,258,16.0,238
3550,548359,391,276,16.0,238
3597,548363,405,304,16.0,238
3637,548366,418,328,16.0,238
3680,548370,428,352,16.0,238
3772,548378,452,377,16.0,238
3818,548382,483,403,16.0,238
3957,598010,517,433,16.0,238
4162,598028,544,459,16.0,238
4466,598054,566,481,16.0,238
1690,419135,0,0,0.0,240
1752,419140,32,24,0.0,240
1702,419136,0,0,0.0,241
1741,419139,7,5,1.0,241
1867,419149,13,11,2.0,241
1927,419154,32,23,2.0,241
1962,419157,51,47,4.0,241
2058,419165,78,71,4.0,241
1322,392238,0,0,0.0,242
1406,419111,15,24,3.0,242
1444,419114,41,48,5.0,242
1703,419136,68,72,6.0,242
2774,501257,103,90,8.0,242
2809,501260,129,114,9.0,242
2866,501265,139,132,11.0,242
715,392188,0,0,0.0,243
754,392191,11,6,0.0,243
903,392205,34,18,1.0,243
953,392209,46,30,2.0,243
994,392212,75,48,2.0,243
1656,419132,98,72,2.0,243
1716,419137,116,90,2.0,243
2010,419161,137,102,2.0,243
2304,501217,160,115,3.0,243
4574,598063,173,127,3.0,243
4730,598076,192,145,3.0,243
4742,598077,206,163,5.0,243
5355,734038,232,187,5.0,243
1133,392223,0,0,0.0,244
1817,419145,42,24,0.0,244
2155,501205,81,42,1.0,244
2214,501210,100,48,1.0,244
2473,501232,131,66,1.0,244
2531,501237,168,90,3.0,244
2680,501249,194,114,3.0,244
2714,501252,223,132,3.0,244
2810,501260,244,150,4.0,244
2867,501265,258,162,4.0,244
2933,501271,287,180,4.0,244
2957,501273,322,204,5.0,244
2981,501275,354,222,6.0,244
2993,501276,380,234,6.0,244
3575,548361,402,246,6.0,244
4563,598062,434,265,6.0,244
1828,419146,0,0,0.0,245
1855,419148,42,24,2.0,245
1940,419155,78,48,4.0,245
1841,419147,0,0,0.0,246
2360,501223,26,12,0.0,246
2400,501226,39,30,2.0,246
2439,501229,58,42,2.0,246
2594,501242,85,66,2.0,246
2944,501272,107,84,2.0,246
2982,501275,139,108,4.0,246
3006,548311,195,132,5.0,246
4481,598055,212,144,5.0,246
4539,598060,230,162,6.0,246
5195,734010,257,186,8.0,246
5243,734018,297,210,9.0,246
5290,734026,315,234,10.0,246
5324,734032,337,248,10.0,246
5501,829718,370,272,11.0,246
5537,829724,398,296,12.0,246
5649,829742,439,320,12.0,246
1779,419142,0,0,0.0,248
1842,419147,15,24,2.0,248
1903,419152,54,48,3.0,248
1976,419158,85,66,3.0,248
1998,419160,100,90,5.0,248
2048,419164,124,114,7.0,248
2096,419168,163,138,7.0,248
2120,419170,176,162,11.0,248
2337,501220,207,186,12.0,248
2401,501226,225,204,13.0,248
2459,501231,255,228,15.0,248
2483,501233,275,252,17.0,248
2579,501241,296,276,20.0,248
2627,501245,322,300,22.0,248
2692,501250,350,324,22.0,248
2739,501254,356,330,22.0,248
2787,501258,378,354,25.0,248
2880,501266,416,378,26.0,248
2934,501271,454,402,27.0,248
2958,501273,488,426,27.0,248
2994,501276,508,450,28.0,248
3007,548311,536,468,29.0,248
3065,548316,570,491,30.0,248
3127,548321,588,506,30.0,248
3152,548323,606,518,30.0,248
3286,548335,629,537,30.0,248
3306,548337,659,555,30.0,248
1915,419153,0,0,0.0,249
2833,501262,24,12,0.0,249
1877,419150,0,0,0.0,253
2011,419161,37,24,1.0,253
2059,419165,69,48,1.0,253
2484,501233,88,60,2.0,253
2724,501253,95,66,2.0,253
2748,501255,121,90,4.0,253
2855,501264,146,114,8.0,253
2921,501270,176,132,8.0,253
3934,598008,187,145,9.0,253
4002,598014,209,167,9.0,253
4026,598016,219,173,9.0,253
4073,598020,242,186,9.0,253
4106,598023,276,211,9.0,253
4208,598032,301,236,9.0,253
4514,598058,357,254,10.0,253
6148,980906,364,266,12.0,253
6207,980916,385,290,14.0,253
6397,980948,395,296,14.0,253
2034,419163,0,0,0.0,254
2167,501206,5,7,0.0,254
4027,598016,18,19,0.0,254
4074,598020,29,31,0.0,254
4209,598032,38,37,0.0,254
2072,419166,0,0,0.0,255
2142,501204,9,6,0.0,255
2387,501225,23,12,0.0,255
2628,501245,41,24,0.0,255
3307,548337,53,30,0.0,255
3551,548359,73,42,0.0,255
3598,548363,81,48,0.0,255
3681,548370,93,66,0.0,255
3773,548378,110,78,0.0,255
3819,548382,118,84,0.0,255
3911,598006,131,90,0.0,255
4060,598019,142,96,0.0,255
4114,598024,146,102,0.0,255
4195,598031,160,120,0.0,255
4266,598037,180,132,0.0,255
4314,598041,205,156,1.0,255
4397,598048,213,162,1.0,255
4441,598052,221,168,1.0,255
4467,598054,240,180,1.0,255
4575,598063,243,192,2.0,255
4635,598068,260,210,3.0,255
4659,598070,271,216,3.0,255
4731,598076,280,222,3.0,255
4743,598077,282,228,3.0,255
4802,729290,293,234,4.0,255
4835,729296,300,240,4.0,255
4872,729302,304,246,4.0,255
4917,729310,314,252,5.0,255
4976,729320,315,258,6.0,255
5021,733980,322,264,6.0,255
5229,734016,331,270,6.0,255
5267,734022,345,282,7.0,255
5476,829714,357,288,7.0,255
5549,829726,372,300,7.0,255
5588,829732,380,312,8.0,255
5637,829740,392,324,8.0,255
5669,829746,397,330,8.0,255
5789,829768,410,342,8.0,255
5822,829774,442,366,9.0,255
5868,829782,459,378,9.0,255
6068,829816,486,390,11.0,255
6109,829824,496,396,11.0,255
6297,980932,497,402,11.0,255
6324,980936,505,408,11.0,255
6490,980964,528,420,11.0,255
6553,980974,545,432,12.0,255
6598,980982,562,444,12.0,255
6623,980986,578,456,12.0,255
6663,980992,580,462,12.0,255
6710,981000,593,474,12.0,255
6731,981004,601,480,12.0,255
6809,981016,612,486,12.0,255
6825,981018,627,498,12.0,255
728,392189,0,0,0.0,256
765,392193,23,24,1.0,256
816,392197,67,48,1.0,256
1057,392217,86,54,1.0,256
1258,392233,114,72,1.0,256
1371,392242,154,95,1.0,256
1394,392244,169,113,1.0,256
1753,419140,192,137,3.0,256
1829,419146,213,149,3.0,256
1878,419150,238,173,5.0,256
1904,419152,251,179,5.0,256
1951,419156,272,203,6.0,256
2060,419165,296,227,8.0,256
2097,419168,337,251,10.0,256
2108,419169,359,275,11.0,256
2350,501221,366,281,11.0,256
2580,501241,393,305,13.0,256
3041,548314,419,323,14.0,256
3091,548318,440,343,14.0,256
3162,548324,462,365,14.0,256
3207,548328,484,384,14.0,256
3264,548333,511,408,14.0,256
3296,548336,536,421,14.0,256
3726,548374,581,446,14.0,256
4003,598014,603,464,14.0,256
4255,598036,636,489,14.0,256
4551,598061,660,509,15.0,256
4590,598064,699,533,16.0,256
2143,501204,0,0,0.0,258
2192,501208,25,18,0.0,258
2251,501213,44,30,0.0,258
2305,501217,66,54,1.0,258
2351,501221,94,70,1.0,258
2440,501229,132,94,3.0,258
2497,501234,180,118,3.0,258
2581,501241,192,136,3.0,258
2619,501244,204,154,3.0,258
2668,501248,243,178,4.0,258
2749,501255,274,202,5.0,258
2823,501261,295,220,7.0,258
2856,501264,316,238,7.0,258
2916,501269,329,256,9.0,258
3066,548316,350,274,11.0,258
3102,548319,376,298,11.0,258
3185,548326,425,322,11.0,258
3240,548331,458,348,11.0,258
3449,548351,499,374,11.0,258
3527,548357,511,394,11.0,258
3692,548371,545,419,11.0,258
3889,598004,576,443,11.0,258
4038,598017,617,468,11.0,258
2156,501205,0,0,0.0,259
2278,501215,20,6,1.0,259
2338,501220,49,24,2.0,259
2450,501230,69,36,3.0,259
2498,501234,78,42,3.0,259
2606,501243,82,48,3.0,259
2654,501247,98,60,3.0,259
2799,501259,112,84,5.0,259
4610,598066,124,90,5.0,259
2157,501205,0,0,0.0,261
2215,501210,19,12,0.0,261
3503,548355,49,33,0.0,261
2178,501207,0,0,0.0,265
2144,501204,0,0,0.0,266
2266,501214,8,6,0.0,266
2388,501225,26,18,0.0,266
2521,501236,33,24,0.0,266
2568,501240,53,48,2.0,266
2629,501245,63,54,2.0,266
2740,501254,76,60,2.0,266
2775,501257,93,72,2.0,266
2904,501268,109,84,2.0,266
3172,548325,121,90,2.0,266
3308,548337,124,96,2.0,266
3488,548354,134,108,2.0,266
2179,501207,0,0,0.0,267
2241,501212,20,24,1.0,267
2315,501218,55,48,4.0,267
2361,501223,81,60,4.0,267
2725,501253,109,84,4.0,267
2750,501255,121,108,6.0,267
2857,501264,159,132,7.0,267
2889,501267,186,152,8.0,267
3029,548313,213,176,9.0,267
3475,548353,231,194,9.0,267
3513,548356,256,218,9.0,267
3539,548358,273,243,9.0,267
