,Match_Id,Player_Id,cum_run_scored,cum_ball_faced,cum_four,cum_six,cum_dis,cum_run_conceded,cum_ball_thrown,cum_wicket,Batting_Average,Batting_Strike_Rate,Hard_Hitter,Economy_Rate,Bowling_Strike_Rate,Bowling_Average
5305,548364,4,740.0,619.0,44.0,35.0,20.0,272.0,180.0,3.0,37.0,1.1954765751211631,0.6235864297253635,9.066666666666666,60.0,90.66666666666667
5466,548371,4,756.0,636.0,45.0,36.0,20.0,274.0,186.0,3.0,37.8,1.1886792452830188,0.6226415094339622,8.838709677419354,62.0,91.33333333333333
5525,548374,4,821.0,671.0,49.0,41.0,20.0,287.0,193.0,3.0,41.05,1.2235469448584202,0.6587183308494784,8.922279792746114,64.33333333333333,95.66666666666667
5578,548376,4,861.0,706.0,54.0,42.0,20.0,287.0,193.0,3.0,43.05,1.2195467422096318,0.6628895184135978,8.922279792746114,64.33333333333333,95.66666666666667
5635,548379,4,870.0,715.0,55.0,42.0,20.0,310.0,211.0,3.0,43.5,1.2167832167832169,0.6601398601398601,8.815165876777252,70.33333333333333,103.33333333333333
5931,598008,4,873.0,721.0,55.0,42.0,20.0,310.0,211.0,3.0,43.65,1.2108183079056865,0.6546463245492372,8.815165876777252,70.33333333333333,103.33333333333333
6009,598012,4,881.0,733.0,56.0,42.0,20.0,310.0,211.0,3.0,44.05,1.2019099590723057,0.6493860845839018,8.815165876777252,70.33333333333333,103.33333333333333
6163,598019,4,922.0,769.0,60.0,43.0,20.0,310.0,211.0,3.0,46.1,1.198959687906372,0.647594278283485,8.815165876777252,70.33333333333333,103.33333333333333
6207,598021,4,963.0,800.0,64.0,44.0,20.0,310.0,211.0,3.0,48.15,1.20375,0.65,8.815165876777252,70.33333333333333,103.33333333333333
6317,598026,4,975.0,815.0,64.0,44.0,20.0,324.0,217.0,3.0,48.75,1.196319018404908,0.6380368098159509,8.95852534562212,72.33333333333333,108.0
6418,598030,4,997.0,839.0,65.0,45.0,20.0,324.0,217.0,3.0,49.85,1.1883194278903457,0.6317044100119189,8.95852534562212,72.33333333333333,108.0
10387,598036,4,1113.0,933.0,73.0,51.0,22.0,362.0,234.0,5.0,50.59090909090909,1.1929260450160772,0.6409431939978564,9.282051282051283,46.8,72.4
10524,598042,4,1134.0,953.0,74.0,51.0,23.0,362.0,234.0,5.0,49.30434782608695,1.1899265477439664,0.6316894018887723,9.282051282051283,46.8,72.4
10613,598046,4,1168.0,971.0,79.0,52.0,24.0,394.0,246.0,5.0,48.666666666666664,1.2028836251287334,0.646755921730175,9.609756097560975,49.2,78.8
10849,598057,4,1190.0,987.0,81.0,53.0,25.0,425.0,270.0,5.0,47.6,1.2056737588652482,0.6504559270516718,9.444444444444445,54.0,85.0
11014,598064,4,1191.0,990.0,81.0,53.0,26.0,425.0,270.0,5.0,45.80769230769231,1.2030303030303031,0.6484848484848484,9.444444444444445,54.0,85.0
11118,598069,4,1211.0,1011.0,82.0,54.0,27.0,439.0,294.0,5.0,44.851851851851855,1.1978239366963404,0.6449060336300693,8.959183673469388,58.8,87.8
8979,734018,4,997.0,839.0,65.0,45.0,20.0,324.0,217.0,3.0,49.85,1.1883194278903457,0.6317044100119189,8.95852534562212,72.33333333333333,108.0
9155,734034,4,1022.0,868.0,66.0,46.0,21.0,362.0,234.0,5.0,48.666666666666664,1.1774193548387097,0.6221198156682027,9.282051282051283,46.8,72.4
9233,734040,4,1072.0,901.0,71.0,48.0,21.0,362.0,234.0,5.0,51.04761904761905,1.1897891231964484,0.634850166481687,9.282051282051283,46.8,72.4
9342,734050,4,1072.0,901.0,71.0,48.0,21.0,362.0,234.0,5.0,51.04761904761905,1.1897891231964484,0.634850166481687,9.282051282051283,46.8,72.4
9362,734052,4,1112.0,930.0,73.0,51.0,21.0,362.0,234.0,5.0,52.95238095238095,1.1956989247311829,0.6430107526881721,9.282051282051283,46.8,72.4
4,335987,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,36.0
104,335991,5,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.6666666666666667,1.3333333333333333,9.0,24.0,36.0
247,335998,5,18.0,16.0,2.0,1.0,1.0,8.0,24.0,1.0,18.0,1.125,0.875,2.0,24.0,8.0
335,336002,5,34.0,40.0,3.0,1.0,2.0,24.0,36.0,1.0,17.0,0.85,0.45,4.0,36.0,24.0
470,336008,5,36.0,46.0,3.0,1.0,3.0,40.0,42.0,1.0,12.0,0.782608695652174,0.391304347826087,5.714285714285714,42.0,40.0
862,336026,5,49.0,58.0,4.0,2.0,4.0,68.0,60.0,2.0,12.25,0.8448275862068966,0.4827586206896552,6.8,30.0,34.0
947,336030,5,54.0,69.0,5.0,2.0,5.0,68.0,60.0,2.0,10.8,0.782608695652174,0.463768115942029,6.8,30.0,34.0
991,336032,5,60.0,75.0,6.0,2.0,6.0,68.0,60.0,2.0,10.0,0.8,0.48,6.8,30.0,34.0
5,335987,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,36.0
75,335990,6,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,9.0,24.0,36.0
221,335997,6,34.0,36.0,4.0,0.0,2.0,0.0,0.0,0.0,17.0,0.9444444444444444,0.4444444444444444,9.0,24.0,36.0
320,336001,6,34.0,37.0,4.0,0.0,3.0,0.0,0.0,0.0,11.333333333333334,0.918918918918919,0.43243243243243246,9.0,24.0,36.0
363,336003,6,34.0,38.0,4.0,0.0,4.0,0.0,0.0,0.0,8.5,0.8947368421052632,0.42105263157894735,9.0,24.0,36.0
454,336007,6,72.0,68.0,8.0,1.0,5.0,0.0,0.0,0.0,14.4,1.0588235294117647,0.5588235294117647,9.0,24.0,36.0
532,336011,6,103.0,89.0,11.0,2.0,6.0,0.0,0.0,0.0,17.166666666666668,1.1573033707865168,0.6292134831460674,9.0,24.0,36.0
628,336015,6,169.0,140.0,20.0,3.0,7.0,0.0,0.0,0.0,24.142857142857142,1.207142857142857,0.7,9.0,24.0,36.0
663,336017,6,174.0,151.0,20.0,3.0,8.0,0.0,0.0,0.0,21.75,1.1523178807947019,0.6490066225165563,9.0,24.0,36.0
752,336021,6,185.0,167.0,20.0,3.0,9.0,0.0,0.0,0.0,20.555555555555557,1.1077844311377245,0.5868263473053892,9.0,24.0,36.0
910,336028,6,214.0,193.0,22.0,3.0,10.0,0.0,0.0,0.0,21.4,1.1088082901554404,0.5492227979274611,9.0,24.0,36.0
971,336031,6,289.0,229.0,28.0,9.0,10.0,0.0,0.0,0.0,28.9,1.262008733624454,0.7248908296943232,9.0,24.0,36.0
1037,336034,6,298.0,240.0,29.0,9.0,11.0,0.0,0.0,0.0,27.09090909090909,1.2416666666666667,0.7083333333333334,9.0,24.0,36.0
1127,336039,6,345.0,279.0,34.0,9.0,12.0,0.0,0.0,0.0,28.75,1.2365591397849462,0.6810035842293907,9.0,24.0,36.0
1347,419114,6,371.0,298.0,35.0,11.0,13.0,0.0,0.0,0.0,28.53846153846154,1.24496644295302,0.6912751677852349,9.0,24.0,36.0
1423,419117,6,392.0,314.0,38.0,11.0,14.0,0.0,0.0,0.0,28.0,1.2484076433121019,0.6942675159235668,9.0,24.0,36.0
1489,419120,6,392.0,314.0,38.0,11.0,14.0,0.0,0.0,0.0,28.0,1.2484076433121019,0.6942675159235668,9.0,24.0,36.0
1578,419124,6,392.0,314.0,38.0,11.0,14.0,0.0,0.0,0.0,28.0,1.2484076433121019,0.6942675159235668,9.0,24.0,36.0
1652,419128,6,392.0,314.0,38.0,11.0,14.0,0.0,0.0,0.0,28.0,1.2484076433121019,0.6942675159235668,9.0,24.0,36.0
1769,419133,6,406.0,325.0,41.0,11.0,15.0,0.0,0.0,0.0,27.066666666666666,1.2492307692307691,0.7076923076923077,9.0,24.0,36.0
1883,419138,6,407.0,326.0,41.0,11.0,16.0,0.0,0.0,0.0,25.4375,1.2484662576687116,0.7055214723926381,9.0,24.0,36.0
1953,419141,6,407.0,326.0,41.0,11.0,16.0,0.0,0.0,0.0,25.4375,1.2484662576687116,0.7055214723926381,9.0,24.0,36.0
2037,419145,6,407.0,326.0,41.0,11.0,16.0,0.0,0.0,0.0,25.4375,1.2484662576687116,0.7055214723926381,9.0,24.0,36.0
2136,419150,6,421.0,335.0,43.0,11.0,17.0,0.0,0.0,0.0,24.764705882352942,1.2567164179104477,0.7104477611940299,9.0,24.0,36.0
2213,419153,6,447.0,360.0,45.0,12.0,18.0,0.0,0.0,0.0,24.833333333333332,1.2416666666666667,0.7,9.0,24.0,36.0
2276,419156,6,499.0,395.0,50.0,14.0,19.0,0.0,0.0,0.0,26.263157894736842,1.2632911392405064,0.7189873417721518,9.0,24.0,36.0
2346,419159,6,548.0,430.0,58.0,14.0,20.0,0.0,0.0,0.0,27.4,1.2744186046511627,0.7348837209302326,9.0,24.0,36.0
2407,419162,6,553.0,434.0,59.0,14.0,20.0,0.0,0.0,0.0,27.65,1.2741935483870968,0.7373271889400922,9.0,24.0,36.0
2516,419167,6,569.0,445.0,61.0,14.0,21.0,0.0,0.0,0.0,27.095238095238095,1.2786516853932584,0.7370786516853932,9.0,24.0,36.0
2564,419169,6,592.0,467.0,64.0,14.0,22.0,0.0,0.0,0.0,26.90909090909091,1.2676659528907923,0.728051391862955,9.0,24.0,36.0
2629,501204,6,627.0,497.0,69.0,14.0,22.0,0.0,0.0,0.0,28.5,1.261569416498994,0.7243460764587525,9.0,24.0,36.0
2737,501209,6,655.0,532.0,71.0,14.0,23.0,0.0,0.0,0.0,28.47826086956522,1.231203007518797,0.6917293233082706,9.0,24.0,36.0
2839,501214,6,693.0,563.0,77.0,15.0,24.0,0.0,0.0,0.0,28.875,1.2309058614564832,0.7069271758436945,9.0,24.0,36.0
3067,501225,6,728.0,597.0,81.0,15.0,25.0,0.0,0.0,0.0,29.12,1.219430485762144,0.6934673366834171,9.0,24.0,36.0
3180,501230,6,736.0,604.0,83.0,15.0,26.0,0.0,0.0,0.0,28.307692307692307,1.218543046357616,0.6986754966887417,9.0,24.0,36.0
3311,501236,6,776.0,641.0,87.0,16.0,27.0,0.0,0.0,0.0,28.74074074074074,1.2106084243369735,0.6926677067082684,9.0,24.0,36.0
3398,501240,6,781.0,657.0,87.0,16.0,28.0,0.0,0.0,0.0,27.892857142857142,1.1887366818873668,0.6757990867579908,9.0,24.0,36.0
3499,501245,6,799.0,677.0,89.0,16.0,29.0,0.0,0.0,0.0,27.551724137931036,1.1802067946824224,0.6676514032496307,9.0,24.0,36.0
3702,501254,6,865.0,728.0,99.0,16.0,30.0,0.0,0.0,0.0,28.833333333333332,1.1881868131868132,0.6758241758241759,9.0,24.0,36.0
3763,501257,6,885.0,744.0,101.0,16.0,31.0,0.0,0.0,0.0,28.548387096774192,1.189516129032258,0.6720430107526881,9.0,24.0,36.0
3895,501263,6,922.0,775.0,107.0,16.0,32.0,0.0,0.0,0.0,28.8125,1.1896774193548387,0.6761290322580645,9.0,24.0,36.0
4012,501268,6,923.0,779.0,107.0,16.0,33.0,0.0,0.0,0.0,27.96969696969697,1.1848523748395379,0.6726572528883183,9.0,24.0,36.0
4246,548314,6,966.0,811.0,113.0,16.0,33.0,0.0,0.0,0.0,29.272727272727273,1.1911220715166462,0.6757090012330457,9.0,24.0,36.0
4312,548317,6,994.0,835.0,116.0,16.0,33.0,0.0,0.0,0.0,30.12121212121212,1.1904191616766466,0.6706586826347305,9.0,24.0,36.0
4430,548322,6,1020.0,859.0,118.0,18.0,33.0,0.0,0.0,0.0,30.90909090909091,1.1874272409778812,0.6752037252619325,9.0,24.0,36.0
4488,548325,6,1023.0,864.0,118.0,18.0,33.0,0.0,0.0,0.0,31.0,1.1840277777777777,0.6712962962962963,9.0,24.0,36.0
4576,548329,6,1051.0,891.0,123.0,18.0,33.0,0.0,0.0,0.0,31.848484848484848,1.1795735129068463,0.6734006734006734,9.0,24.0,36.0
4624,548331,6,1076.0,923.0,125.0,18.0,33.0,0.0,0.0,0.0,32.60606060606061,1.1657638136511377,0.6587215601300108,9.0,24.0,36.0
4752,548337,6,1118.0,950.0,132.0,19.0,33.0,0.0,0.0,0.0,33.878787878787875,1.176842105263158,0.6757894736842105,9.0,24.0,36.0
4845,548341,6,1144.0,979.0,135.0,20.0,33.0,0.0,0.0,0.0,34.666666666666664,1.1685393258426966,0.6741573033707865,9.0,24.0,36.0
5002,548350,6,1202.0,1023.0,143.0,20.0,33.0,0.0,0.0,0.0,36.42424242424242,1.1749755620723363,0.6764418377321603,9.0,24.0,36.0
5082,548354,6,1242.0,1063.0,148.0,20.0,33.0,0.0,0.0,0.0,37.63636363636363,1.1683913452492944,0.6698024459078081,9.0,24.0,36.0
5192,548359,6,1299.0,1107.0,155.0,20.0,33.0,0.0,0.0,0.0,39.36363636363637,1.1734417344173442,0.6684733514001807,9.0,24.0,36.0
5288,548363,6,1345.0,1146.0,163.0,20.0,33.0,0.0,0.0,0.0,40.75757575757576,1.1736474694589878,0.6736474694589878,9.0,24.0,36.0
5346,548366,6,1359.0,1162.0,165.0,20.0,33.0,0.0,0.0,0.0,41.18181818181818,1.1695352839931152,0.6712564543889845,9.0,24.0,36.0
5434,548370,6,1363.0,1172.0,166.0,20.0,33.0,0.0,0.0,0.0,41.303030303030305,1.1629692832764504,0.6689419795221843,9.0,24.0,36.0
5610,548378,6,1384.0,1192.0,170.0,20.0,33.0,0.0,0.0,0.0,41.93939393939394,1.1610738255033557,0.6711409395973155,9.0,24.0,36.0
5698,548382,6,1423.0,1229.0,175.0,20.0,33.0,0.0,0.0,0.0,43.121212121212125,1.1578519121236779,0.6672091131000814,9.0,24.0,36.0
5876,598006,6,1428.0,1235.0,176.0,20.0,33.0,0.0,0.0,0.0,43.27272727272727,1.1562753036437248,0.6672064777327935,9.0,24.0,36.0
5964,598010,6,1493.0,1287.0,182.0,22.0,33.0,0.0,0.0,0.0,45.24242424242424,1.1600621600621601,0.6682206682206682,9.0,24.0,36.0
6052,598014,6,1510.0,1307.0,184.0,22.0,33.0,0.0,0.0,0.0,45.75757575757576,1.1553175210405509,0.6641162968630452,9.0,24.0,36.0
6173,598019,6,1564.0,1355.0,192.0,22.0,33.0,0.0,0.0,0.0,47.39393939393939,1.1542435424354243,0.6642066420664207,9.0,24.0,36.0
6286,598024,6,1573.0,1367.0,194.0,22.0,33.0,0.0,0.0,0.0,47.666666666666664,1.1506949524506218,0.6642282370153622,9.0,24.0,36.0
6360,598028,6,1573.0,1367.0,194.0,22.0,33.0,0.0,0.0,0.0,47.666666666666664,1.1506949524506218,0.6642282370153622,9.0,24.0,36.0
10277,598031,6,1608.0,1398.0,199.0,22.0,33.0,0.0,0.0,0.0,48.72727272727273,1.150214592274678,0.6638054363376252,9.0,24.0,36.0
10417,598037,6,1614.0,1407.0,199.0,22.0,34.0,0.0,0.0,0.0,47.470588235294116,1.1471215351812367,0.6595593461265103,9.0,24.0,36.0
10502,598041,6,1650.0,1442.0,203.0,23.0,35.0,0.0,0.0,0.0,47.142857142857146,1.1442441054091539,0.6588072122052705,9.0,24.0,36.0
10655,598048,6,1672.0,1459.0,207.0,23.0,36.0,0.0,0.0,0.0,46.44444444444444,1.145990404386566,0.6620973269362577,9.0,24.0,36.0
10742,598052,6,1678.0,1462.0,208.0,23.0,36.0,0.0,0.0,0.0,46.611111111111114,1.1477428180574556,0.6634746922024624,9.0,24.0,36.0
10786,598054,6,1736.0,1502.0,217.0,24.0,37.0,0.0,0.0,0.0,46.91891891891892,1.1557922769640478,0.6737683089214381,9.0,24.0,36.0
10854,598057,6,1789.0,1550.0,224.0,24.0,38.0,0.0,0.0,0.0,47.078947368421055,1.1541935483870969,0.6709677419354839,9.0,24.0,36.0
10984,598063,6,1793.0,1557.0,225.0,24.0,39.0,0.0,0.0,0.0,45.97435897435897,1.1515735388567758,0.6705202312138728,9.0,24.0,36.0
11097,598068,6,1815.0,1585.0,227.0,24.0,40.0,0.0,0.0,0.0,45.375,1.1451104100946372,0.6637223974763407,9.0,24.0,36.0
11142,598070,6,1819.0,1590.0,228.0,24.0,41.0,0.0,0.0,0.0,44.36585365853659,1.1440251572327045,0.6641509433962264,9.0,24.0,36.0
11273,598076,6,1844.0,1614.0,230.0,25.0,42.0,0.0,0.0,0.0,43.904761904761905,1.1425030978934325,0.6629491945477075,9.0,24.0,36.0
11286,598077,6,1856.0,1624.0,233.0,25.0,43.0,0.0,0.0,0.0,43.16279069767442,1.1428571428571428,0.666256157635468,9.0,24.0,36.0
6,335987,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,36.0
315,336001,7,6.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.375,0.0,9.0,24.0,36.0
360,336003,7,56.0,49.0,5.0,2.0,2.0,0.0,0.0,0.0,28.0,1.1428571428571428,0.6530612244897959,9.0,24.0,36.0
452,336007,7,66.0,58.0,5.0,3.0,3.0,0.0,0.0,0.0,22.0,1.1379310344827587,0.6551724137931034,9.0,24.0,36.0
528,336011,7,71.0,63.0,6.0,3.0,4.0,0.0,0.0,0.0,17.75,1.126984126984127,0.6666666666666666,9.0,24.0,36.0
1123,336039,7,71.0,67.0,6.0,3.0,5.0,0.0,0.0,0.0,14.2,1.0597014925373134,0.6268656716417911,9.0,24.0,36.0
7,335987,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,36.0
78,335990,8,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,9.0,24.0,36.0
224,335997,8,24.0,19.0,3.0,1.0,2.0,0.0,0.0,0.0,12.0,1.263157894736842,0.9473684210526315,9.0,24.0,36.0
319,336001,8,37.0,33.0,3.0,2.0,3.0,0.0,0.0,0.0,12.333333333333334,1.121212121212121,0.7272727272727273,9.0,24.0,36.0
365,336003,8,49.0,40.0,5.0,2.0,4.0,0.0,0.0,0.0,12.25,1.225,0.8,9.0,24.0,36.0
456,336007,8,50.0,41.0,5.0,2.0,4.0,11.0,6.0,0.0,12.5,1.2195121951219512,0.7804878048780488,11.0,24.0,44.0
529,336011,8,59.0,46.0,7.0,2.0,5.0,36.0,28.0,2.0,11.8,1.2826086956521738,0.8695652173913043,7.714285714285714,14.0,18.0
634,336015,8,93.0,82.0,12.0,2.0,6.0,36.0,28.0,2.0,15.5,1.1341463414634145,0.7317073170731707,7.714285714285714,14.0,18.0
665,336017,8,93.0,82.0,12.0,2.0,6.0,36.0,28.0,2.0,15.5,1.1341463414634145,0.7317073170731707,7.714285714285714,14.0,18.0
749,336021,8,93.0,83.0,12.0,2.0,7.0,36.0,28.0,2.0,13.285714285714286,1.1204819277108433,0.7228915662650602,7.714285714285714,14.0,18.0
906,336028,8,114.0,105.0,16.0,2.0,8.0,45.0,34.0,2.0,14.25,1.0857142857142856,0.7238095238095238,7.9411764705882355,17.0,22.5
1036,336034,8,117.0,112.0,16.0,2.0,9.0,61.0,46.0,2.0,13.0,1.0446428571428572,0.6785714285714286,7.956521739130435,23.0,30.5
1124,336039,8,127.0,128.0,17.0,2.0,10.0,61.0,46.0,2.0,12.7,0.9921875,0.625,7.956521739130435,23.0,30.5
1345,419114,8,165.0,157.0,18.0,4.0,11.0,61.0,46.0,2.0,15.0,1.0509554140127388,0.6114649681528662,7.956521739130435,23.0,30.5
1416,419117,8,167.0,162.0,18.0,4.0,12.0,62.0,48.0,2.0,13.916666666666666,1.0308641975308641,0.5925925925925926,7.75,24.0,31.0
1488,419120,8,183.0,174.0,19.0,5.0,12.0,85.0,60.0,2.0,15.25,1.0517241379310345,0.6091954022988506,8.5,30.0,42.5
1576,419124,8,183.0,174.0,19.0,5.0,12.0,85.0,60.0,2.0,15.25,1.0517241379310345,0.6091954022988506,8.5,30.0,42.5
1654,419128,8,200.0,186.0,19.0,7.0,13.0,85.0,60.0,2.0,15.384615384615385,1.075268817204301,0.6344086021505376,8.5,30.0,42.5
1771,419133,8,224.0,202.0,21.0,8.0,14.0,85.0,60.0,2.0,16.0,1.108910891089109,0.6534653465346535,8.5,30.0,42.5
1873,419138,8,262.0,225.0,25.0,9.0,14.0,85.0,60.0,2.0,18.714285714285715,1.1644444444444444,0.6844444444444444,8.5,30.0,42.5
1946,419141,8,296.0,249.0,28.0,10.0,15.0,85.0,60.0,2.0,19.733333333333334,1.1887550200803212,0.6907630522088354,8.5,30.0,42.5
2036,419145,8,338.0,275.0,32.0,11.0,16.0,85.0,60.0,2.0,21.125,1.229090909090909,0.7054545454545454,8.5,30.0,42.5
2139,419150,8,351.0,286.0,33.0,11.0,17.0,85.0,60.0,2.0,20.647058823529413,1.2272727272727273,0.6923076923076923,8.5,30.0,42.5
2217,419153,8,409.0,321.0,37.0,15.0,18.0,85.0,60.0,2.0,22.72222222222222,1.2741433021806854,0.7414330218068536,8.5,30.0,42.5
2279,419156,8,409.0,321.0,37.0,15.0,18.0,85.0,60.0,2.0,22.72222222222222,1.2741433021806854,0.7414330218068536,8.5,30.0,42.5
2344,419159,8,412.0,325.0,37.0,15.0,19.0,101.0,72.0,2.0,21.68421052631579,1.2676923076923077,0.7323076923076923,8.416666666666666,36.0,50.5
2410,419162,8,426.0,338.0,39.0,15.0,20.0,101.0,72.0,2.0,21.3,1.2603550295857988,0.727810650887574,8.416666666666666,36.0,50.5
2520,419167,8,463.0,362.0,43.0,16.0,21.0,101.0,72.0,2.0,22.047619047619047,1.2790055248618784,0.7403314917127072,8.416666666666666,36.0,50.5
2567,419169,8,472.0,369.0,44.0,16.0,22.0,111.0,78.0,2.0,21.454545454545453,1.2791327913279134,0.7371273712737128,8.538461538461538,39.0,55.5
2649,501205,8,472.0,369.0,44.0,16.0,22.0,111.0,78.0,2.0,21.454545454545453,1.2791327913279134,0.7371273712737128,8.538461538461538,39.0,55.5
2752,501210,8,495.0,387.0,48.0,16.0,23.0,125.0,90.0,3.0,21.52173913043478,1.2790697674418605,0.7441860465116279,8.333333333333334,30.0,41.666666666666664
2825,501213,8,507.0,406.0,50.0,16.0,24.0,140.0,102.0,3.0,21.125,1.248768472906404,0.729064039408867,8.235294117647058,34.0,46.666666666666664
2891,501216,8,578.0,457.0,55.0,19.0,25.0,140.0,102.0,3.0,23.12,1.2647702407002188,0.7308533916849015,8.235294117647058,34.0,46.666666666666664
3110,501227,8,613.0,485.0,59.0,20.0,26.0,163.0,120.0,3.0,23.576923076923077,1.2639175257731958,0.734020618556701,8.15,40.0,54.333333333333336
3222,501232,8,643.0,508.0,62.0,21.0,26.0,172.0,126.0,3.0,24.73076923076923,1.265748031496063,0.7362204724409449,8.19047619047619,42.0,57.333333333333336
3324,501237,8,699.0,546.0,70.0,23.0,27.0,172.0,126.0,3.0,25.88888888888889,1.2802197802197801,0.7655677655677655,8.19047619047619,42.0,57.333333333333336
3588,501249,8,766.0,588.0,74.0,27.0,28.0,172.0,126.0,3.0,27.357142857142858,1.3027210884353742,0.7789115646258503,8.19047619047619,42.0,57.333333333333336
3665,501252,8,793.0,619.0,78.0,27.0,29.0,179.0,132.0,3.0,27.344827586206897,1.2810985460420032,0.7657512116316639,8.136363636363637,44.0,59.666666666666664
3772,501257,8,820.0,652.0,81.0,27.0,29.0,179.0,132.0,3.0,28.275862068965516,1.2576687116564418,0.745398773006135,8.136363636363637,44.0,59.666666666666664
3836,501260,8,859.0,686.0,84.0,28.0,29.0,196.0,150.0,3.0,29.620689655172413,1.2521865889212829,0.7346938775510204,7.84,50.0,65.33333333333333
3944,501265,8,874.0,701.0,86.0,28.0,30.0,210.0,156.0,3.0,29.133333333333333,1.24679029957204,0.7303851640513552,8.076923076923077,52.0,70.0
4060,501271,8,885.0,712.0,88.0,28.0,31.0,223.0,162.0,3.0,28.548387096774192,1.2429775280898876,0.7303370786516854,8.25925925925926,54.0,74.33333333333333
4094,501273,8,916.0,741.0,93.0,28.0,32.0,231.0,168.0,4.0,28.625,1.2361673414304992,0.728744939271255,8.25,42.0,57.75
4138,501275,8,986.0,785.0,98.0,31.0,32.0,250.0,180.0,4.0,30.8125,1.2560509554140127,0.7363057324840764,8.333333333333334,45.0,62.5
4167,501276,8,994.0,797.0,98.0,31.0,33.0,250.0,180.0,4.0,30.12121212121212,1.247176913425345,0.7252195734002509,8.333333333333334,45.0,62.5
4270,548315,8,1029.0,829.0,99.0,32.0,34.0,250.0,180.0,4.0,30.264705882352942,1.241254523522316,0.7092882991556092,8.333333333333334,45.0,62.5
4390,548320,8,1037.0,837.0,100.0,32.0,34.0,250.0,180.0,4.0,30.5,1.2389486260454003,0.7072879330943848,8.333333333333334,45.0,62.5
4446,548323,8,1043.0,851.0,101.0,32.0,34.0,263.0,186.0,4.0,30.676470588235293,1.2256169212690953,0.700352526439483,8.483870967741936,46.5,65.75
4582,548329,8,1100.0,899.0,106.0,34.0,34.0,299.0,198.0,4.0,32.35294117647059,1.2235817575083425,0.6985539488320356,9.06060606060606,49.5,74.75
4653,548332,8,1122.0,917.0,108.0,34.0,34.0,299.0,198.0,4.0,33.0,1.2235550708833152,0.693565976008724,9.06060606060606,49.5,74.75
4740,548336,8,1138.0,936.0,109.0,34.0,34.0,299.0,198.0,4.0,33.470588235294116,1.2158119658119657,0.6837606837606838,9.06060606060606,49.5,74.75
4840,548341,8,1142.0,940.0,110.0,34.0,34.0,299.0,198.0,4.0,33.588235294117645,1.2148936170212765,0.6851063829787234,9.06060606060606,49.5,74.75
4979,548349,8,1158.0,956.0,112.0,34.0,34.0,299.0,198.0,4.0,34.05882352941177,1.211297071129707,0.6820083682008368,9.06060606060606,49.5,74.75
5106,548355,8,1176.0,975.0,115.0,34.0,34.0,299.0,198.0,4.0,34.588235294117645,1.2061538461538461,0.681025641025641,9.06060606060606,49.5,74.75
5242,548361,8,1221.0,1017.0,118.0,36.0,34.0,299.0,198.0,4.0,35.911764705882355,1.2005899705014749,0.6764995083579154,9.06060606060606,49.5,74.75
5334,548365,8,1230.0,1026.0,119.0,36.0,34.0,299.0,198.0,4.0,36.1764705882353,1.1988304093567252,0.6744639376218323,9.06060606060606,49.5,74.75
5370,548367,8,1266.0,1053.0,120.0,38.0,34.0,299.0,198.0,4.0,37.23529411764706,1.2022792022792024,0.6723646723646723,9.06060606060606,49.5,74.75
5480,548372,8,1275.0,1065.0,121.0,38.0,34.0,299.0,198.0,4.0,37.5,1.1971830985915493,0.6685446009389672,9.06060606060606,49.5,74.75
5590,548377,8,1278.0,1066.0,121.0,38.0,34.0,299.0,198.0,4.0,37.588235294117645,1.198874296435272,0.6679174484052532,9.06060606060606,49.5,74.75
5686,548381,8,1351.0,1121.0,130.0,39.0,34.0,299.0,198.0,4.0,39.73529411764706,1.2051739518287243,0.6726137377341659,9.06060606060606,49.5,74.75
5832,598004,8,1387.0,1162.0,132.0,41.0,34.0,299.0,198.0,4.0,40.794117647058826,1.193631669535284,0.6660929432013769,9.06060606060606,49.5,74.75
5942,598009,8,1411.0,1176.0,136.0,42.0,34.0,299.0,198.0,4.0,41.5,1.1998299319727892,0.6768707482993197,9.06060606060606,49.5,74.75
6040,598013,8,1462.0,1223.0,142.0,43.0,34.0,299.0,198.0,4.0,43.0,1.1954210956663942,0.6753883892068684,9.06060606060606,49.5,74.75
6118,598017,8,1497.0,1251.0,146.0,45.0,34.0,299.0,198.0,4.0,44.029411764705884,1.196642685851319,0.6826538768984812,9.06060606060606,49.5,74.75
6235,598022,8,1555.0,1299.0,148.0,47.0,34.0,299.0,198.0,4.0,45.73529411764706,1.1970746728252502,0.6728252501924558,9.06060606060606,49.5,74.75
6371,598028,8,1620.0,1350.0,155.0,48.0,34.0,299.0,198.0,4.0,47.64705882352941,1.2,0.6725925925925926,9.06060606060606,49.5,74.75
